Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Latitude,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation
2018,SC,South Carolina,Anderson,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.7,,,14.3,17.2,"200,482",34.51905824,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-82.63791471 34.51905824)
2018,SC,South Carolina,Bamberg,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.1,,,15.8,18.5,"14,275",33.21500206,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.054302 33.21500206)
2018,SC,South Carolina,Barnwell,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.4,,,16.1,18.6,"21,112",33.26638971,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.43550678 33.26638971)
2018,SC,South Carolina,Beaufort,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.8,,,11.7,14,"188,715",32.38060464,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-80.72960249 32.38060464)
2018,SC,South Carolina,Berkeley,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.4,,,13.2,15.7,"221,091",33.19734233,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-79.95137918 33.19734233)
2018,SC,South Carolina,Calhoun,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.7,,,14.4,17,"14,520",33.67449063,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-80.78010777 33.67449063)
2018,SC,South Carolina,Charleston,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.4,,,12,14.8,"405,905",32.83601666,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-79.94790625 32.83601666)
2018,SC,South Carolina,Cherokee,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.1,,,15.7,18.5,"57,078",35.04829013,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.62015282 35.04829013)
2018,SC,South Carolina,Chester,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.9,,,15.6,18.2,"32,251",34.69175277,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.15934322 34.69175277)
2018,SC,South Carolina,Chesterfield,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.5,,,16.2,18.8,"45,754",34.63953407,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-80.15900117 34.63953407)
2018,SC,South Carolina,Clarendon,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.3,,,15.9,18.6,"33,700",33.6658097,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-80.21649085 33.6658097)
2018,SC,South Carolina,Colleton,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.3,,,16,18.5,"37,660",32.86141571,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-80.6645737 32.86141571)
2018,SC,South Carolina,Darlington,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.4,,,15.2,17.7,"66,802",34.33213727,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-79.95862066 34.33213727)
2018,SC,South Carolina,Dillon,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19.3,,,17.9,20.6,"30,599",34.39142581,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-79.37869327 34.39142581)
2018,SC,South Carolina,Dorchester,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.1,,,12.8,15.3,"160,647",33.07950364,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-80.40462285 33.07950364)
2018,SC,South Carolina,Edgefield,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.5,,,14.2,16.7,"27,052",33.77222217,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.96619212 33.77222217)
2018,SC,South Carolina,Fairfield,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17,,,15.7,18.3,"22,402",34.39508123,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.12121567 34.39508123)
2018,SC,South Carolina,Florence,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.9,,,14.5,17.3,"138,159",34.024508,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-79.70209086 34.024508)
2018,SC,South Carolina,Georgetown,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.4,,,14.1,16.8,"62,249",33.43401246,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-79.33160509 33.43401246)
2018,SC,South Carolina,Greenville,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.9,,,12.4,15.3,"514,213",34.89405968,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-82.37084163 34.89405968)
2018,SC,South Carolina,Greenwood,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.2,,,14.9,17.7,"70,741",34.15416598,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-82.12644734 34.15416598)
2018,SC,South Carolina,Hampton,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.2,,,16,18.4,"19,351",32.77572485,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.14145589 32.77572485)
2018,SC,South Carolina,Horry,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.4,,,14,16.8,"344,147",33.92198144,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-78.99634705 33.92198144)
2018,SC,South Carolina,Jasper,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.4,,,15.3,17.7,"28,971",32.43746629,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.03141469 32.43746629)
2018,SC,South Carolina,Kershaw,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.6,,,14.4,17,"65,592",34.33855899,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-80.59041205 34.33855899)
2018,SC,South Carolina,Lancaster,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.4,,,13.1,15.7,"95,380",34.68673009,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-80.70542526 34.68673009)
2018,SC,South Carolina,Laurens,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.4,,,16,18.9,"66,994",34.48356812,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-82.00576635 34.48356812)
2018,SC,South Carolina,Lee,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.6,,,16.2,18.9,"17,142",34.1633233,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-80.25471378 34.1633233)
2018,SC,South Carolina,Lexington,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14,,,12.6,15.4,"295,032",33.90238432,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.27136541 33.90238432)
2018,SC,South Carolina,McCormick,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.5,,,14.1,16.9,"9,410",33.89948478,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-82.30958679 33.89948478)
2018,SC,South Carolina,Marion,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.3,,,16,18.7,"31,039",34.08081169,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-79.36191802 34.08081169)
2018,SC,South Carolina,Marlboro,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,18.1,,,17,19.3,"26,398",34.60120608,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-79.67848922 34.60120608)
2018,SC,South Carolina,Newberry,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.4,,,15.2,17.7,"38,520",34.28979386,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.60010636 34.28979386)
2018,SC,South Carolina,Oconee,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.8,,,14.2,17.5,"78,374",34.75329728,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-83.06567535 34.75329728)
2018,SC,South Carolina,Orangeburg,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.5,,,15.1,17.9,"86,934",33.43902373,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-80.79999076 33.43902373)
2018,SC,South Carolina,Pickens,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.4,,,13.7,17.1,"124,937",34.88790063,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-82.72534937 34.88790063)
2018,SC,South Carolina,Richland,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.5,,,12.3,14.6,"414,576",34.02180716,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-80.90286478 34.02180716)
2018,SC,South Carolina,Saluda,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.1,,,14.9,17.4,"20,544",34.00607478,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.72705726 34.00607478)
2018,SC,South Carolina,Spartanburg,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.6,,,14.2,17.1,"313,888",34.93148852,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.99097281 34.93148852)
2018,SC,South Carolina,Sumter,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16,,,14.7,17.2,"106,512",33.91582482,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-80.38201362 33.91582482)
2018,SC,South Carolina,Union,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.4,,,16,18.8,"27,410",34.689592,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.61949547 34.689592)
2018,SC,South Carolina,Williamsburg,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.8,,,15.5,18.1,"30,606",33.61989992,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-79.7281373 33.61989992)
2018,SC,South Carolina,York,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.5,,,12.3,14.8,"274,118",34.97472183,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-81.18445016 34.97472183)
2018,SD,South Dakota,Aurora,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.4,,,9.2,11.6,"2,801",43.71787085,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.56106356 43.71787085)
2018,SD,South Dakota,Beadle,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.1,,,10.1,12.2,"18,883",44.41462139,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.27802649 44.41462139)
2018,SD,South Dakota,Bennett,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.8,,,14.5,17.1,"3,468",43.19510194,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-101.6640363 43.19510194)
2018,SD,South Dakota,Bon Homme,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.2,,,10.1,12.3,"6,980",42.98831465,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.88504814 42.98831465)
2018,SD,South Dakota,Brookings,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,9.9,,,8.8,11.1,"35,232",44.36983513,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-96.79063125 44.36983513)
2018,SD,South Dakota,Brown,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.4,,,9.2,11.5,"39,316",45.589926,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.35164513 45.589926)
2018,SD,South Dakota,Brule,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.9,,,10.6,13.2,"5,229",43.71833186,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.08137542 43.71833186)
2018,SD,South Dakota,Buffalo,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19,,,17.5,20.5,"2,036",44.07663732,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.2047234 44.07663732)
2018,SD,South Dakota,Butte,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12,,,10.8,13.4,"10,222",44.90568848,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-103.5080233 44.90568848)
2018,SD,South Dakota,Campbell,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.2,,,9.1,11.5,"1,377",45.77123224,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-100.0517447 45.77123224)
2018,SD,South Dakota,Charles Mix,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.8,,,12.6,14.9,"9,338",43.20793035,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.5876653 43.20793035)
2018,SD,South Dakota,Clark,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.5,,,10.3,12.7,"3,739",44.85846097,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.72950119 44.85846097)
2018,SD,South Dakota,Clay,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11,,,9.8,12.1,"14,041",42.91461976,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-96.97560307 42.91461976)
2018,SD,South Dakota,Codington,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.9,,,9.7,12.1,"28,015",44.97797207,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.18867337 44.97797207)
2018,SD,South Dakota,Corson,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.4,,,16,18.9,"4,165",45.70859523,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-101.1968197 45.70859523)
2018,SD,South Dakota,Custer,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.6,,,9.5,11.8,"8,726",43.67743395,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-103.4519856 43.67743395)
2018,SD,South Dakota,Davison,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11,,,9.8,12.3,"19,790",43.67490933,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.14458906 43.67490933)
2018,SD,South Dakota,Day,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12,,,10.9,13.1,"5,505",45.36733815,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.60744969 45.36733815)
2018,SD,South Dakota,Deuel,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.6,,,9.3,11.9,"4,337",44.76018803,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-96.66803391 44.76018803)
2018,SD,South Dakota,Dewey,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.4,,,14.9,17.9,"5,904",45.15665722,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-100.8718285 45.15665722)
2018,SD,South Dakota,Douglas,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.9,,,9.7,12.1,"2,935",43.38704195,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.36654538 43.38704195)
2018,SD,South Dakota,Edmunds,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.5,,,9.1,11.9,"3,875",45.41848417,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.21543239 45.41848417)
2018,SD,South Dakota,Fall River,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.5,,,10.4,12.6,"6,758",43.23931032,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-103.5274244 43.23931032)
2018,SD,South Dakota,Faulk,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.7,,,9.3,12.2,"2,330",45.07082625,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.14535601 45.07082625)
2018,SD,South Dakota,Grant,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.6,,,9.6,11.6,"7,147",45.17218979,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-96.76789112 45.17218979)
2018,SD,South Dakota,Gregory,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.9,,,10.8,13.1,"4,212",43.1925375,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.18567615 43.1925375)
2018,SD,South Dakota,Haakon,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.4,,,11.2,13.6,"1,918",44.29483362,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-101.5394039 44.29483362)
2018,SD,South Dakota,Hamlin,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.5,,,9.4,11.6,"6,111",44.67385954,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.18829593 44.67385954)
2018,SD,South Dakota,Hand,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.5,,,9.4,11.7,"3,262",44.54780781,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.00487634 44.54780781)
2018,SD,South Dakota,Hanson,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.4,,,9.3,11.5,"3,376",43.67465146,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.78687304 43.67465146)
2018,SD,South Dakota,Harding,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.7,,,9.4,12,"1,249",45.58041765,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-103.4956278 45.58041765)
2018,SD,South Dakota,Hughes,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.5,,,9.4,11.7,"17,650",44.38908798,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.99601768 44.38908798)
2018,SD,South Dakota,Hutchinson,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11,,,9.6,12.3,"7,380",43.33473705,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.75482551 43.33473705)
2018,SD,South Dakota,Hyde,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.1,,,9.9,12.3,"1,282",44.54705377,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.48708074 44.54705377)
2018,SD,South Dakota,Jackson,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.1,,,15.7,18.4,"3,307",43.69431049,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-101.6284063 43.69431049)
2018,SD,South Dakota,Jerauld,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.7,,,9.5,12.1,"2,043",44.06637798,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.62965972 44.06637798)
2018,SD,South Dakota,Jones,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.9,,,9.8,12.1,928,43.95997274,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-100.6895253 43.95997274)
2018,SD,South Dakota,Kingsbury,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.5,,,9.2,11.8,"4,919",44.36949356,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.49143646 44.36949356)
2018,SD,South Dakota,Lake,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.3,,,9,11.5,"13,057",44.02193107,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.12926365 44.02193107)
2018,SD,South Dakota,Lawrence,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.3,,,9.1,11.6,"25,741",44.35847834,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-103.7921803 44.35847834)
2018,SD,South Dakota,Lincoln,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,9,,,7.9,10.3,"58,807",43.27884092,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-96.72170839 43.27884092)
2018,SD,South Dakota,Lyman,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.7,,,12.6,14.7,"3,821",43.8969215,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.84765134 43.8969215)
2018,SD,South Dakota,McCook,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.8,,,9.5,12,"5,546",43.67425068,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.36836568 43.67425068)
2018,SD,South Dakota,McPherson,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12,,,10.6,13.4,"2,407",45.7662597,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.221197 45.7662597)
2018,SD,South Dakota,Marshall,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.3,,,9.3,11.3,"5,112",45.75863325,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.59865421 45.75863325)
2018,SD,South Dakota,Meade,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.4,,,9.3,11.4,"28,294",44.56665185,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-102.7167593 44.56665185)
2018,SD,South Dakota,Mellette,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.5,,,16.2,18.9,"2,042",43.58088294,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-100.760469 43.58088294)
2018,SD,South Dakota,Miner,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11,,,9.7,12.3,"2,213",44.02187121,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.60994875 44.02187121)
2018,SD,South Dakota,Minnehaha,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.1,,,9.1,11.2,"192,876",43.67420454,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-96.79138309 43.67420454)
2018,SD,South Dakota,Moody,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.4,,,10.4,12.3,"6,579",44.02236633,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-96.67094179 44.02236633)
2018,SD,South Dakota,Oglala Lakota,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19,,,17,20.9,"14,309",43.33568255,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-102.5517267 43.33568255)
2018,SD,South Dakota,Pennington,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.3,,,10.1,12.4,"111,729",44.00366541,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-102.824028 44.00366541)
2018,SD,South Dakota,Perkins,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.1,,,10.1,12.3,"2,922",45.490295,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-102.4754618 45.490295)
2018,SD,South Dakota,Potter,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.6,,,9.4,11.9,"2,207",45.06449714,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.95708971 45.06449714)
2018,SD,South Dakota,Roberts,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.7,,,12.7,14.8,"10,447",45.62977502,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-96.94614078 45.62977502)
